,SOURCE_ID,ra,dec,distance_gspphot,phot_g_mean_mag,teff_gspphot
338,1366858193604257792,264.15710326785023,48.58591204954965,112.6,5.004649,4844.0493
339,1367510272719203968,267.267501049366,50.78197500608699,78.1913,5.0125294,8894.626
340,1368422077095970816,265.3405575920714,51.81812521991964,97.2717,5.7232037,4700.7
341,1372702716380418688,237.80799964337655,35.65583336071889,30.3072,4.511343,4766.957
342,1374185888847485440,234.7035111810675,34.674964156357966,126.6043,5.842829,4858.636
343,1380421150568828800,244.97902101147605,39.708562338574204,26.9654,5.378591,6572.2017
344,1381883672832240128,242.94828183403925,42.37467116472638,199.2423,5.3355536,4419.7837
345,1384195086792268800,238.17156439238116,42.45431545672387,15.9774,4.424265,5748.618
346,1386158505321789696,242.19224169754472,44.935069860399565,86.5283,4.1901174,9997.837
347,1388536233576681728,228.3982091878594,38.26448609842576,141.2996,5.825101,4882.1865
348,1402820813766244224,234.64248153739445,50.423115429070634,85.8706,5.6191673,5417.0786
349,1408413342222248192,256.20755863835114,48.80364031964644,110.0076,5.7964544,4660.246
350,1420972823029057408,263.0451867823444,55.18448601890657,30.845,4.8390512,7378.597
351,1424045373912608256,247.18125712345667,51.407769703712646,121.7846,6.034722,4883.4116
352,1430141169456065664,249.5019055741683,56.0158548758333,80.713,4.975124,4914.002
353,1433356519412765696,254.83921635991663,56.688755087722825,111.134,5.7118955,4489.0894
354,1437637674093931520,259.12212017997956,60.67067412734895,132.259,6.0198684,4784.2554
355,1438038102484626048,255.32012205052305,60.64892799386348,101.2222,5.90441,4962.0303
356,1439121018358632832,263.75066378504704,61.872440036356195,14.4458,5.069048,5697.1533
357,1443435089669339648,205.25969409376208,22.495658146643482,104.9807,5.360865,4832.808
358,1446909134096236544,198.03498498119228,24.257867947046293,137.4348,6.0598063,4837.0684
359,1451072022557616000,209.14256200431043,27.491866867445157,169.0557,4.5035706,4420.599
360,1454750232554382464,205.16247635648895,28.06520126188539,173.2157,5.798867,4762.3037
361,1456479523822233344,205.06452939061705,31.012443727776486,136.2381,5.954582,5088.114
362,1457268973171076992,207.16136732152435,31.19037529229078,91.3321,5.3187237,5032.9683
363,1460229442589223424,197.9642816133702,27.882105372524595,9.2019,4.093279,5899.0034
364,1460876573902483328,196.79487934028714,27.624428561334327,122.0043,4.2129993,4436.959
365,1472815277314223360,199.6156843620711,34.09833369269398,161.0729,5.3571277,4540.618
366,1478371380150987520,212.8128835649306,32.29606042953279,121.0052,5.779441,4373.9243
367,1481674557895396864,216.37149752999713,38.39296432313051,187.1358,5.9092784,4807.3184
368,1486476022094747008,218.66027741215066,36.625856147922974,160.1518,5.564075,4420.458
369,1496025211862673664,210.09773231397003,39.029926888723445,227.7731,6.2417727,4691.96
370,1496458831762164480,206.5791439502265,38.50356300778026,113.2873,5.7050385,5009.898
371,1496459690754708736,206.74829895021722,38.542596499773275,90.6676,5.225536,4907.508
372,1501230643506053632,202.81511725769,42.10627608626053,77.587,5.7869215,4664.472
373,1511173389717021312,212.07169275631188,49.45843223129938,229.3963,4.4359074,4944.8574
374,1517698613271954304,194.00047466298005,38.31512587327974,32.5622,5.5413995,6908.968
375,1517740807028773504,188.4122776603653,33.247440636304404,90.4576,5.145117,4811.7964
376,1517746270227193856,188.4475912624471,33.38461745294373,117.9766,5.958566,4900.847
377,1521686782461765888,191.2454554246112,39.27953401498874,17.4619,5.8030252,5841.451
378,1522481007814929408,197.41048860882034,37.4230998480909,105.8395,5.693551,4556.652
379,1524913024458144256,199.38485314248146,40.57268849014382,75.8595,4.652891,7344.1455
380,1530780980576364032,194.28242442956642,46.17655645177836,101.1425,5.8310285,5042.933
381,1532184644606148352,186.46179857625555,39.01846631895331,80.8465,4.7691092,5007.3296
382,1534011998572555776,188.43142838333532,41.358776694084185,8.3934,4.094672,5761.42
383,1536314925675920512,184.03155412569362,40.66003518191799,190.0899,4.934459,5084.266
384,1537396673318780544,180.5263560226811,43.045950986295686,37.1123,5.1512284,7304.271
385,1545376791277732224,185.48400598597271,47.182100557542746,99.5085,6.036647,4608.9033
386,1547805440663969920,186.00631881104468,51.56230716879521,110.6402,4.5386505,5110.8794
387,1550327136221693184,201.5693704989854,46.027971264646816,112.4042,5.620327,4893.102
388,1556189972738829184,199.5602148601814,49.68213630008292,90.8007,5.128485,10583.03
389,1565090003967879424,201.30730577290853,54.987845339784336,25.2161,3.9743545,7910.655
390,1567285659971101440,192.4083640756211,48.7399876386331,135.6256,6.1865315,4552.4014
391,1572176115892598528,183.68072282386476,53.43454619194569,162.6031,5.902937,4935.1543
392,1575287046603605888,183.85734834773095,57.03265316489124,24.8566,3.3111024,8298.355
393,1576850723937017216,195.183114888134,56.366353759527094,25.2531,4.8859625,6694.75
394,1580115929873555200,190.7667277365172,61.15551058288535,159.0459,6.005417,4677.0957
395,1580936921462126336,187.51801176022707,58.767710278188126,121.7768,5.8060346,4870.5845
396,1582943083506555776,181.41494878126738,62.93279649333311,127.7792,5.7750835,4805.5454
397,1589594574803410048,227.08137886563003,50.05485663745658,134.542,6.059183,4884.7363
398,1589840624889560576,222.32775328195274,46.11585772157483,47.6821,5.6454372,6249.3184
399,1592338513445876608,224.0967635077348,49.62744567978032,25.143,5.5065575,6151.607
400,1597757387783227008,233.81735191169977,53.92215081741584,110.2799,5.629723,4633.8066
401,1598411047445960320,238.06879016078634,55.82695343788575,96.7561,5.586346,4991.5347
402,1600250049363008640,226.570023309665,54.55637154358464,86.9419,4.9840565,5092.305
403,1603662211901473408,217.15545885405712,49.8446422809974,96.0498,5.337401,5650.342
404,1604859511344724864,216.2974561533579,51.84896726025888,14.502,3.9172292,6135.789
405,1610185648748288000,218.12893639413141,55.39794962576922,196.5034,5.1449223,4514.4233
406,1623289903206300928,240.46954398425984,58.56673458360329,21.3807,3.869275,6051.014
407,1632286176065357184,255.56540169600464,64.6008974934581,109.8614,5.8628473,4988.4775
408,1635375460142367104,254.0095535449022,65.13502280368243,15.5205,4.7508183,6169.928
409,1637308298502075904,262.99097840864243,68.13561454244075,72.1494,4.769284,4837.7935
410,1639947946747724160,236.66707720541896,62.59930592517897,90.5398,5.1820292,8702.109
411,1640438603811339008,232.33761566688497,62.09948449912386,206.1732,5.871527,4463.5376
412,1640795227831970432,230.6598961992842,63.341044554036735,128.758,5.3080993,4709.5674
413,1640963934147686912,232.73120015328175,64.20903696982595,99.5944,5.4821506,4940.4673
414,1643294658279720960,243.10553580136067,67.14399401872758,135.1305,5.948644,5043.692
415,1643712403978788736,244.54040451154071,68.55474556836018,186.5535,5.9808106,4685.9956
416,1645425614893967744,228.6623049416036,67.34497640770853,25.2677,5.0092583,6037.433
417,1651268660203160448,265.4848727514217,72.14766082787942,20.1826,4.4444957,6403.079
418,1651497186822868224,264.28736781065373,72.45586103043968,106.7752,5.602662,4938.0024
419,1654516686269888896,247.8670509286032,72.61258818164013,141.006,5.8726783,4640.8306
420,1664228912995888768,207.4402401783777,61.48888088346268,108.5558,5.7203574,5121.0376
421,1672793558820485376,207.7441994401818,68.3150373646577,100.3772,6.033259,4747.3286
422,1675762068416812160,196.59549971882518,62.041674361073,111.3911,5.8831415,5115.0503
423,1683112784684915456,188.68299231546547,70.02175947341266,120.4901,4.4447007,4561.9634
424,1687031134888475008,204.29527500408673,71.24221782928295,129.9772,5.136686,4849.826
425,1690124370335060864,186.59865085541185,71.92972492510373,127.676,6.051606,4974.1533
426,1693159194226600192,181.3158756560387,76.90532315922019,99.3814,5.5010715,4942.6973
427,1693272581363394304,183.0499920871888,77.61633033521059,34.0423,5.0619016,7055.2695
428,1704062466923822336,244.37472356719266,75.75643519854079,30.2127,4.8468947,6763.9507
429,1704511273826301568,247.6595448488591,77.44773330575559,110.6153,6.0503063,5354.3687
430,1707279775385990016,232.8529108322273,77.34939574430686,208.8533,4.374761,5041.6763
431,1707399209837352064,236.01507917362505,77.79448391626615,105.4186,4.2679734,9173.32
432,1710727122296357376,251.49328885063915,82.03726905338733,113.2852,3.9690459,4986.7114
433,1715055487257379968,205.66194534176432,78.06464406557446,103.6568,5.6533303,4814.0024
434,1718143774901732608,201.73350997736594,78.64400526580202,89.448,5.562666,5434.426
435,1718603336402400384,198.10580072741246,80.47135446894507,216.821,6.087269,5160.3784
436,1722385725122129408,222.59114289786373,82.51094591962678,44.0828,5.457237,5514.8174
437,1724851173788449536,263.05490751446143,86.58669984133707,58.036,4.3210907,8879.579
438,1725211190830828672,205.59765430652243,82.7522251585697,112.3939,5.666739,5039.983
439,1730451158307607680,316.17356152362856,2.9423000472943937,128.913,6.12727,4917.084
440,1734660294978276224,313.9197600222802,4.5327707300344,107.8191,6.094588,4829.7183
441,1738927465244452736,320.72363034375405,6.811187579339641,107.449,5.129973,9307.079
442,1752127926971612160,307.03159771238256,8.437523195545346,112.4068,5.9425616,4903.689
443,1761510948746562816,313.90294608338587,13.721485305162814,152.7253,4.867437,5130.6025
444,1762381079059254400,310.31748960640795,14.58287641788969,143.3643,5.639522,4759.2305
445,1763000413344449792,311.66444160468086,16.123416160814827,33.8605,3.989937,4689.7656
446,1763000482062205056,311.6618668885928,16.12322163371345,36.507,5.017348,6164.66
447,1767847850870013696,330.27254765433565,13.11956679422862,68.4591,5.517865,6831.642
448,1772187382746856320,326.1316036805559,14.771436702113272,18.1263,5.819592,5851.937
449,1773880252697231744,326.12793932206597,17.349970523256463,193.7402,4.0230126,5026.678
450,1775226707763773568,333.5762905025613,17.18892830271397,126.8082,6.0814414,4628.709
451,1792369296632990848,320.26948860809955,23.855437709743033,85.2316,5.2896385,4865.8057
452,1794220908573088896,325.9920345575608,22.81511942681937,206.4561,6.0475006,4636.043
453,1798423963569622144,321.0965604893341,24.528353119865148,131.9429,6.07692,4744.739
454,1799257977499194752,326.60059638290323,25.563745768851962,120.3972,5.9252176,4776.2197
455,1802747243295833216,303.26284259172,11.850565004752001,134.8493,6.1746197,4739.8496
456,1805241244904185984,305.0854963411466,14.569280663607142,142.3673,5.93238,5569.115
457,1808282768947879808,303.56949986779455,15.19786217788333,48.5158,4.923669,8782.045
458,1821708351374312064,301.02411840852204,17.068323509168412,17.7486,5.645246,5852.927
459,1824277055360974720,295.02420100421784,18.01380056331931,138.6916,4.1711555,5823.648
460,1828952208860658176,304.0824928019881,21.59859199441222,96.754,5.841613,4703.0283
461,1833321397515530496,299.7935736155863,23.101309712180118,55.0364,5.602182,6888.9287
462,1837183672612095360,304.3813240807341,29.14765881628618,129.0733,5.988276,4986.391
463,1838852284569803008,314.5681110420155,22.3258866040755,139.1282,4.7995257,4405.5903
464,1843569258170830848,311.21861475409605,25.269805271037367,110.4639,4.569888,4735.181
465,1844903446817586688,316.59805164344135,26.924274790226672,129.3624,5.8590455,4772.5425
466,1845660598015820800,313.0316600569499,27.096693018018193,72.2393,4.3485847,5208.3745
467,1845878713633577344,313.64014476986824,28.057618564750896,179.1736,4.486922,4367.981
468,1846740215346263936,321.14193275800557,26.174583540393318,69.136,5.5857654,7029.2896
469,1849655501709172096,324.057985952065,30.055686140236542,122.3803,5.9817305,4730.582
470,1858426546492986240,313.28067093104204,29.648815484091163,125.3572,6.075916,4824.7153
471,1859271143221902592,309.7478438956929,30.33398025045962,110.83,5.380294,4832.214
472,1862036518054929920,305.6553995574038,31.264863323270813,211.4804,5.640295,4575.294
473,1862193748217511040,305.96533457942184,32.19013516248013,89.8051,3.9725595,4715.2925
474,1869552092345518592,312.3003251643876,35.563434413761925,181.5706,5.856268,4681.067
475,1871257194353687552,315.30357669801555,36.02598891296805,181.6226,5.7634697,5013.436
476,1872046574983497216,316.753662752556,38.75607277205679,3.4947,5.4506445,3889.6328
477,1872046609345556480,316.7484792940004,38.76386244649797,3.4904,4.766713,4353.7437
478,1872147730054524544,315.7702625880112,38.65738705552266,214.8015,5.850463,5005.425
479,1873462058759751552,314.61365257670974,41.35777117543741,190.8123,6.4873004,4498.844
480,1891598193816300544,331.7542260532072,25.34522096646813,11.9372,3.6638713,6316.102
481,1892029786488799232,331.29737015159884,26.673823945706733,133.8609,5.3534913,4791.92
482,1896396703077703936,328.12435326523473,28.793268062528412,26.9608,5.3932233,6346.832
483,1899238700121170944,332.4967815408398,33.17813168894966,84.6205,4.1570067,6457.0376
484,1899240933502898944,332.3064886700324,33.172028952894856,83.6393,5.309195,4808.464
485,1904126647778183424,339.03294869310173,35.577239150528506,130.879,5.845842,4843.7383
486,1906169987060497536,333.1993686113889,34.604369533872465,86.6218,5.0159464,4517.9814
487,1916954478140560640,350.22266741749286,38.182062146004405,41.9619,5.6535587,6316.7124
488,1919990332824751104,352.6650098802846,38.66232874738804,175.3337,5.815397,4874.206
489,1927925851839299968,342.04573488958874,37.41641071328874,101.251,5.541899,4986.807
490,1929469531805599360,343.52971752809003,40.37703084035093,92.4288,5.503276,4823.637
491,1931392955601291392,345.6519292872799,42.75779611527191,112.9289,5.0123167,9439.871
492,1932600700404100864,340.4010440642406,41.549392798810445,96.2396,5.6407146,5432.905
493,1936166725851110656,346.9135312945834,46.3870971608063,109.8322,4.810415,4383.9683
494,1937312073368767232,353.4291215671271,45.05813977289652,157.2296,6.005902,4854.5195
495,1942432705179524864,349.92452199758833,48.381076027659276,122.2922,5.985621,4613.956
496,1942451431236802816,349.8743477179407,48.62555673931306,89.8559,5.163304,4863.8027
497,1972198271665518208,322.362569608801,46.54104921562074,67.5675,4.963202,5018.197
498,1972438304486314112,321.3326772633923,46.71455529415191,34.0511,5.502326,6907.3823
499,1990723839987250176,348.1381289460739,49.40663255425639,24.9555,4.438951,7228.844
500,1990895088922990976,346.9401312270814,49.29636056194735,34.3876,5.567371,6391.605
501,1995432601615870208,346.7919155774136,52.81665614099142,115.4478,5.8434362,4882.503
502,1995681125599758592,349.17709948419514,53.2124234941761,20.5962,5.4463863,6050.104
503,1999333119114597632,356.76490909594787,58.652243604255666,53.7416,4.5690794,4599.026
504,2001025095719170560,332.7922253864202,50.823573536482165,55.6126,5.352735,8007.3643
505,2003121005396125184,340.0767423891639,53.84584347679825,106.1482,5.6866026,4992.0938
506,2006866663560075776,338.4200043573421,56.624921613796715,104.2116,5.4703355,4998.7905
507,2020909965368561536,296.9525878834194,25.383961875826962,114.017,5.7322764,4863.5786
508,2022884142834942464,292.2378898043847,24.768757446317323,141.9243,5.561242,4949.0264
509,2024845946447691264,292.84014380309975,26.617283057965402,61.0758,5.6477556,4903.3203
510,2029433521248546304,300.9093570564763,29.894467940509667,15.9992,5.552787,5435.3867
511,2032337228412797696,293.7122776759436,29.463031899774748,162.977,5.214047,6660.7046
512,2035035223783462400,296.60678841603806,33.72560570838146,20.9738,4.873973,6271.1895
513,2037646495139760512,286.6576093546303,28.628971799366685,41.5017,5.4561434,7194.282
514,2040220451860438528,283.5551586409434,27.909207902672637,127.3068,5.1825542,4297.484
515,2042783997580310784,286.24153685141266,31.743729045042468,178.4161,4.983694,4452.412
516,2043885295914531072,284.25768829000344,32.90072064481614,14.8872,5.1740646,5844.264
517,2044055273540019200,285.23003602952934,33.80216654305762,117.678,5.792946,4992.6255
518,2046273843184922368,290.6389968035482,33.51802307612962,113.6482,5.8109136,4864.681
519,2047534609393615104,296.4640444243378,35.01272420327246,142.8144,5.83965,4707.8354
520,2050206147745224832,291.0252538323199,36.4524427656201,104.5499,6.1404176,4967.323
521,2055439891826633472,303.8488636492521,33.72856540283671,90.7277,5.4625964,5014.6855
522,2059103120983068160,301.58946185267433,35.97051293011698,23.9432,5.140914,5036.4316
523,2059372363884259072,299.07636376369845,35.08329669254902,43.0362,3.6234016,4722.577
524,2063197186858948992,309.3483416380228,38.32847274092904,107.3503,5.945679,4851.7437
525,2067050940754838656,312.52131048717126,44.05989015520414,41.2032,5.0078635,7779.687
526,2069603800593460224,310.0127324527157,43.458623680242965,151.5703,5.616895,4855.3325
527,2073004864957474176,297.3646381582578,38.71010289973521,209.0035,5.884182,5724.5796
528,2077737571001053312,293.6719378109121,42.41237254162279,159.7522,5.2996554,7694.787
529,2078403295235690112,294.157642802423,44.69446773318099,41.1024,4.92144,4932.597
530,2079990268472754048,295.20963297185153,45.525473366269075,50.8985,4.973558,6608.0796
531,2080047236917822976,294.89397855844504,45.95754416351004,143.14,6.022548,4976.7153
532,2082999700523041920,305.52252065496305,45.79516621338836,158.3675,5.290573,4817.572
533,2088224614133708544,303.13205317008345,51.46349616450087,107.0011,5.739221,4540.8647
534,2090166351663597696,280.96479581983937,31.926053516550216,50.2111,5.5928617,6774.9023
535,2090364641714902144,282.4704324913161,32.55100797182316,74.2028,5.1986847,8560.035
536,2090687795056051328,282.5199906501613,33.362650393309416,203.0615,3.6048782,17700.201
537,2096875399817444736,281.1932967031989,37.60520976091957,51.3528,4.3164573,7748.159
538,2104485016711846656,283.71739447350785,41.60271038538623,82.8822,5.205865,4912.6104
539,2104876786449045504,283.8989616043914,42.0604700144551,225.8951,6.1571856,4672.584
540,2114103235192312576,271.8696952603953,43.461636500061985,95.2919,4.74327,5118.1006
541,2119792142714410368,280.97672215299866,47.61603786123222,221.1911,6.220064,4494.3096
542,2124342952622073600,274.98333406261776,51.34759514932503,122.6898,6.000765,4613.531
543,2126062687590513408,290.98551035944104,43.38804352356306,133.9253,5.6139517,5066.456
544,2131342100048643584,285.36007079270075,46.934403659992824,38.7799,4.96545,7802.5654
545,2133597988670827776,286.290945167217,49.92318682647122,220.5391,6.0254774,4535.202
546,2133883930413183744,284.74748806716804,50.809174546725515,134.5523,6.064316,4927.125
547,2135110401277424384,294.1105137988449,50.22227321404957,18.4115,4.371612,6578.421
548,2135550755683405952,295.4529380382418,50.524354203106455,21.1208,5.8180733,5665.8633
549,2135864391374790784,292.8303259224117,50.30690913344243,142.5461,5.153431,4805.524
550,2136027771930903808,293.5826716299279,51.235780633647444,25.4186,5.597351,6233.2827
551,2136517260764051968,293.75514516563817,52.50186207138027,112.059,6.091661,4595.2983
552,2143019566369485440,288.47958444257154,57.704753548001584,51.8534,4.6551614,4575.555
553,2144423264761182848,283.3064312871982,50.70812285427164,91.0647,4.6691937,5208.137
554,2149564787289902848,272.63265239009786,54.28765269401475,49.5481,5.725761,4899.219
555,2153625661689553408,283.4431298230817,57.48648709661544,182.5974,5.864479,4792.336
556,2153721284841108096,284.1874276759789,57.814541589262,88.9637,5.3429675,4488.3677
557,2156562659107944448,281.07610482346047,61.048225231634035,116.6029,5.8703265,5376.333
558,2157180623299744128,280.23511834121365,62.74969763315144,109.0113,5.866051,5006.5654
559,2157548616097840000,275.97720848164386,58.8010171842671,58.6353,5.029228,8790.071
560,2161275788716592256,273.47793312479706,64.3974430759749,23.0831,4.861512,6340.9185
561,2170445612615808512,315.9487602481302,53.286029862241946,140.5865,5.6857815,4975.161
562,2170789141296514560,321.71548773841755,48.83527975481792,123.2308,5.2753625,9145.458
563,2171040585855284480,320.5019976876596,49.38911899248865,95.1497,5.384253,4627.3066
564,2174385197153787904,325.1805139108891,54.87216049845101,206.982,5.8351183,5290.081
565,2181544426593974400,307.83842870575455,52.30980004878223,115.711,5.9352603,4917.3916
566,2182419156809007360,311.58774949663047,52.99483667787674,133.0322,6.0126486,4721.369
567,2190258605992864896,311.3375057842007,57.57867088856138,29.2094,4.32131,6000.053
568,2191950853167526272,320.1389695969689,60.75632318606342,121.6414,5.8461475,4851.9565
569,2198430859305721344,332.95511827449997,56.83993042936889,38.1318,5.1129427,6146.935
570,2204532156711194880,333.00840790789977,60.75914439595948,121.0045,5.022645,4728.666
571,2205041466806389120,334.5531022731667,62.80443799843466,188.5602,5.3917193,4718.765
572,2205585660645440000,337.0813007415497,64.08501496689826,121.8337,5.9974713,4601.885
573,2207999363545365888,342.1845237387089,62.938195602618784,177.6433,5.7157445,4795.444
574,2210840501590321792,356.9783909833153,67.80680198766605,97.1035,5.031558,9424.357
575,2212347171817904640,345.88726821871256,67.20925630642787,126.343,4.8701515,4696.8076
576,2223560373653613312,332.6607616252673,70.13268626098666,32.5874,5.418816,6688.7437
577,2229060783650256512,354.8379071218525,74.00262970902597,84.4866,5.752431,5052.1855
578,2229499729308170368,336.5036852354759,70.77092500766923,104.4351,5.109865,4604.1035
579,2230744513908056192,332.45227851810483,72.34121796602223,116.4389,4.5459895,4979.1665
580,2235207672124492288,295.91459497319755,57.04282444602181,81.6805,6.0480933,5308.319
581,2240439285887569152,291.6107216800712,62.55732907630907,222.4326,5.911307,4390.546
582,2241889473006314112,293.69323024800093,63.43415810211105,184.4006,6.0536213,4297.21
583,2243923260280193920,302.89664954930447,62.07887145417809,49.1024,5.578086,6130.614
584,2246581329639103872,304.3858330649528,66.85501172532437,17.467,5.7695527,5807.854
585,2247463722077719296,300.58467487258577,64.63447157955741,114.9739,6.0382824,5095.275
586,2249908073868915968,300.7046485782214,67.87377633217558,118.1685,4.099271,4643.366
587,2253743170425680896,284.106987348472,65.25795904312747,93.3572,5.3926387,5084.1904
588,2259778527188126464,273.82139345932796,68.75553647434897,84.2944,5.6676817,4892.2344
589,2261614264931057664,293.09759805108064,69.65345106254792,5.7628,4.449041,5153.247
590,2265889028699755008,283.60007971689686,71.29738620421924,124.2208,4.4897413,4530.9043
591,2272649822619848064,325.48200314844524,71.31187298142444,57.4147,4.234787,4620.7773
592,2278334297735020672,313.68537333843636,75.92576541251874,118.2003,5.7443647,5138.8276
593,2278918344568877056,329.81131902680943,73.1791836180336,37.0419,4.905107,6345.2744
594,2278965039453700224,333.2201624790718,73.30728805424958,215.2066,5.8313622,4812.3857
595,2290599311287582464,302.2225209056655,77.7115303856395,96.9106,4.382442,10344.182
596,2292498687560557056,287.29217458985556,76.55997286807307,27.4613,5.0320315,7044.5723
597,2297352516001336832,311.8886154140123,80.55209460631015,122.9606,5.026581,4518.951
598,2297484663555075712,321.20761093302605,80.52477094576236,116.7096,5.7204647,5041.596
599,2298101352139398144,307.366745906346,81.0922590023316,64.2275,5.718748,5035.9062
600,2298389355466272256,307.0617422216197,81.42277955572614,132.7308,5.120014,4972.2695
601,2299721723041327104,341.8720184358857,83.15403863513929,91.108,4.3654575,4708.7896
602,2300912940810489088,342.7635328314375,85.37423342173258,132.6141,5.432493,4626.8467
603,2309172128560173312,3.7431696741068383,-34.9042760273958,187.909,5.7147665,4638.6323
604,2309813109479463040,2.9343520768768716,-35.132557218922194,21.6819,5.12059,6386.1406
605,2318818590747143424,8.420855814042444,-29.558405720594735,156.2157,5.155814,4763.5513
606,2321733980187923712,5.380160576637315,-28.981791292687635,104.5022,4.9200583,4940.494
607,2324936647106235520,355.15847464639023,-32.07336223093121,89.5059,5.0420637,5038.8623
608,2328250059757795072,357.2319437772816,-28.130743427071945,45.6023,4.5545783,9659.493
609,2335277455181495296,3.434848976819587,-26.284936013422826,222.8363,5.579134,4436.428
610,2338151475497203584,359.1248038507315,-24.737174116630943,138.7753,6.069013,5361.11
611,2345744256120965504,12.308521206847134,-24.136915815173005,54.9345,5.656901,4914.49
612,2347526701909249664,6.811436727025619,-25.5472466317879,183.737,5.726869,4840.9683
613,2348351713587309568,7.594268032172014,-23.787621485801964,56.2101,5.143498,8198.941
614,2349940954566607488,11.184668731777494,-22.005769628203897,27.3045,5.1266494,6898.924
615,2350958071541408000,16.53193108842626,-23.99264476391487,112.3344,5.840089,4854.733
616,2372822169497640960,12.357219476591224,-13.561735412506614,105.7488,5.17749,4817.0664
617,2377777840203597952,11.047458220693049,-10.610053811309848,67.6153,4.491986,4797.132
618,2379056847102855552,347.4360547530333,-28.08855900978368,185.2913,5.4599795,4729.066
619,2393196978952955648,351.0334678461657,-18.68776045465449,114.8878,5.9138856,4986.6484
620,2395832199087266816,354.513002255374,-15.095597159029895,126.4747,6.099667,4834.5625
621,2399386164265552000,343.8776601830206,-20.139470404927255,173.1536,5.857249,4320.7354
622,2401210322775501184,341.8875271194606,-19.614292061562235,86.8344,4.97413,4968.054
623,2404579570000684544,343.6623683129667,-15.820936714471294,32.0858,3.2723644,8265.248
624,2416611663182821120,2.8156932027646513,-15.469175920957877,18.8917,4.7636194,6115.5513
625,2418378578368615680,2.6791506151874738,-12.580071350473474,72.7759,5.583679,4762.903
626,2419392534247900544,358.12452149002297,-14.251221406548245,109.896,5.4658484,4778.1055
627,2419885149815948416,355.6810580618538,-14.545199890201895,48.09,4.4737144,10093.453
628,2429415922764859392,2.072898155266828,-8.824266634446369,106.1101,5.7160897,4698.146
629,2432369829471667200,354.4149924490531,-13.060123674107357,94.2144,5.3765326,4997.1963
630,2432711021673697920,356.81607507422353,-11.91154832195948,101.9341,5.453194,4856.1
631,2434686809709175808,357.5619937520699,-9.973790317697807,97.5644,5.618897,4520.3105
632,2435271676880027008,358.2108204104255,-8.9968661898894,148.797,5.425523,4488.7764
633,2443724589131828224,2.5787968558549785,-5.248718523741627,58.1962,5.5837436,4786.144
634,2447690110960258176,356.9860147028567,-2.761574541887224,92.5032,5.2510657,5021.928
635,2452023015703982336,21.166515980617454,-15.6605501798346,164.4749,5.953861,5306.5615
636,2457106882592567936,21.71491675223592,-13.056468362846543,35.0819,5.4357,7042.894
637,2470218077718581376,16.9432093592843,-9.785474564381508,46.8601,5.6087055,6418.934
638,2472524234636869248,14.68263440564479,-11.380039485011364,97.5834,5.3584676,5069.6084
639,2473608009504466688,12.530589460777726,-10.645349194018035,15.9155,5.0295434,6112.7383
640,2474456351444863744,13.57337858863854,-8.740878221485216,125.2408,5.9024234,5364.378
641,2474724769720911104,13.926633091238134,-7.347347105380337,158.6753,5.2796674,4406.8794
642,2475331528340199936,18.600727000304673,-7.921590239401472,24.0768,5.0169754,6346.4976
643,2483442385100118656,20.144042721025436,-3.2469754964010495,123.6298,5.9886155,4832.6226
644,2484969675470524928,21.202886652037787,-2.8487129090297003,74.4874,5.908588,5031.656
645,2487740376053070592,34.246425737712904,-6.422593342660445,96.6129,5.250232,4988.954
646,2492286341237939328,30.918738355298583,-4.103787550470484,155.4397,4.9186435,4832.5034
647,2494336311948357504,32.899262693152835,-1.8255687974912878,115.2893,5.6801023,5064.7544
648,2495420602212048640,39.424361286142094,-3.396366665724085,103.0222,5.3783355,5186.5215
649,2498460442625153536,40.30930839090126,-0.6962055847301062,22.2889,5.639261,6208.489
650,2500064286492779264,38.039156607736466,-1.0350312130393102,81.118,5.093464,4776.6523
651,2503654874857069440,39.653490165175704,3.4432353400150753,130.9383,5.9692025,4966.238
652,2511794495013074048,30.039192191777932,3.095874140509905,31.7939,5.7363853,5877.3457
653,2512513678696855936,28.389049627315874,3.1876442651106647,53.9992,4.350665,4979.462
654,2512824943566639232,27.10837889950748,3.685535097972533,113.2459,5.655206,5030.7944
655,2513664248895784192,34.50764165140524,1.7594557030687372,22.3381,5.4543943,5950.7886
656,2521951302394350336,33.249880037929756,8.846697220771158,127.9068,4.125624,5072.5537
657,2525049829240950144,15.76005061630907,-4.8370552538073985,109.725,5.0785265,4657.0264
658,2527541872345889792,10.176476861935194,-4.351903771814803,196.8132,5.5819087,4937.6826
659,2533660345315782528,18.704822017618913,-0.9728814747250177,42.5376,5.5818796,6402.7695
660,2533762977853808640,19.951270548104905,-0.5090779866741173,129.4626,6.130587,5112.5967
661,2547633626278189184,6.350802876484133,1.9396356949805478,167.4711,5.5534434,5406.365
662,2547964815499312768,4.449150277847339,1.6887750235092276,113.9359,5.9470086,5071.6045
663,2550145254432544512,12.826452769649837,3.3847224022104654,154.3013,6.1078095,4737.391
664,2550687966499222144,9.377453129502934,3.1350868016726197,201.8265,5.952916,4669.65
665,2552925644460225152,12.099107075154986,5.27553944692346,7.4303,5.467689,4859.2896
666,2556642955834891520,11.848515811582134,6.740882573212831,106.3397,5.7435374,5049.0415
667,2556745141696841984,12.073038769441556,7.299950217622877,175.771,5.613682,4862.7803
668,2562091860584132096,25.35778812838373,5.487627211063531,100.8479,3.970141,4554.1187
